CityName,TownName,VilCode,VilName,NesatAndHaitang,Megi
台北市,信義區,6300200-032,六合里,132.0475,226.9525
台北市,信義區,6300200-033,泰和里,106.4275,165.26
台北市,信義區,6300200-034,景聯里,141.0475,56.3775
台北市,信義區,6300200-035,景勤里,128.7375,181.7925
台北市,信義區,6300200-036,雙和里,139.5125,126.635
台北市,信義區,6300200-037,嘉興里,137.905,72.385
台北市,信義區,6300200-038,黎順里,115.3425,183.1425
台北市,信義區,6300200-039,黎平里,130.67,138.1425
台北市,信義區,6300200-040,黎忠里,133.6125,182.66
台北市,信義區,6300200-041,黎安里,292.35,401.5725
台北市,大安區,6300300-001,德安里,124.2925,69.88
台北市,大安區,6300300-002,仁慈里,124.2925,69.88
台北市,大安區,6300300-003,和安里,101.89,83.0175
台北市,大安區,6300300-004,民炤里,155.625,59.505
台北市,大安區,6300300-005,仁愛里,125.125,92.8325
台北市,大安區,6300300-006,義村里,121.45,92.57
台北市,大安區,6300300-007,民輝里,124.2925,69.615
台北市,大安區,6300300-008,昌隆里,147.515,53.5125
台北市,大安區,6300300-009,誠安里,147.515,53.5125
台北市,大安區,6300300-010,光武里,124.2925,61.5825
台北市,大安區,6300300-011,龍坡里,154.7575,123.77
台北市,大安區,6300300-012,龍泉里,162.84,115.9325
台北市,大安區,6300300-013,古風里,129.9875,130.7275
台北市,大安區,6300300-014,古莊里,158.715,104.3125
台北市,大安區,6300300-015,龍安里,172.945,68.535
台北市,大安區,6300300-016,錦安里,137.9825,82.83
台北市,大安區,6300300-017,福住里,183.125,60.9
台北市,大安區,6300300-018,永康里,143.1175,57.9275
台北市,大安區,6300300-019,光明里,183.125,59.3175
台北市,大安區,6300300-020,錦泰里,125.8475,69.52
台北市,大安區,6300300-021,錦華里,208.3725,62.6275
台北市,大安區,6300300-022,龍圖里,124.6375,72.8725
台北市,大安區,6300300-023,新龍里,183.125,56.845
台北市,大安區,6300300-026,龍陣里,124.46,80.8075
台北市,大安區,6300300-027,龍雲里,147.0575,82.83
台北市,大安區,6300300-028,龍生里,104.4525,90.38
台北市,大安區,6300300-029,住安里,156.615,87.9675
台北市,大安區,6300300-030,義安里,223.9575,85.3725
台北市,大安區,6300300-031,通化里,82.095,171.6375
台北市,大安區,6300300-032,通安里,100.84,92.08
台北市,大安區,6300300-033,臨江里,122.22,148.4275
台北市,大安區,6300300-034,法治里,171.1825,69.395
台北市,大安區,6300300-035,全安里,171.8575,69.48
台北市,大安區,6300300-036,群賢里,123.585,101.9575
台北市,大安區,6300300-037,群英里,140.715,95.4975
台北市,大安區,6300300-038,虎嘯里,122.245,105.165
台北市,大安區,6300300-039,臥龍里,104.96,159.7125
台北市,大安區,6300300-040,龍淵里,142.2225,109.425
台北市,大安區,6300300-041,龍門里,133.8475,94.6375
台北市,大安區,6300300-043,大學里,244.4375,140.225
台北市,大安區,6300300-044,芳和里,109.2675,143.7825
台北市,大安區,6300300-046,黎元里,136.91,145.97
台北市,大安區,6300300-047,黎孝里,170.335,124.56
台北市,大安區,6300300-048,黎和里,138.575,336.97
台北市,大安區,6300300-049,建安里,125.125,53.8475
台北市,大安區,6300300-050,建倫里,147.515,74.4075
台北市,大安區,6300300-051,敦安里,111.3375,60.9575
台北市,大安區,6300300-052,正聲里,147.515,74.4075
台北市,大安區,6300300-053,敦煌里,221.94,78.9775
台北市,大安區,6300300-054,華聲里,141.135,57.5675
台北市,大安區,6300300-055,車層里,147.515,68.74
台北市,大安區,6300300-056,光信里,102.9475,83.37
台北市,大安區,6300300-057,學府里,302.0475,424.875
台北市,中山區,6300400-001,正守里,108.1025,59.995
台北市,中山區,6300400-002,正義里,105.2825,49.5525
台北市,中山區,6300400-003,正得里,130.7875,63.655
台北市,中山區,6300400-004,民安里,127.5725,91.3275
台北市,中山區,6300400-005,康樂里,105.3225,29.605
台北市,中山區,6300400-006,中山里,119.7,154.76
台北市,中山區,6300400-007,聚盛里,104.52,55.025
台北市,中山區,6300400-008,集英里,99.6,21.485
台北市,中山區,6300400-009,聚葉里,179.65,36.145
台北市,中山區,6300400-010,恆安里,109.605,27.6175
台北市,中山區,6300400-011,晴光里,108.8275,25.23
台北市,中山區,6300400-012,圓山里,100.9125,72.2475
台北市,中山區,6300400-013,劍潭里,206.775,395.035
台北市,中山區,6300400-014,大直里,173.4725,441.5325
台北市,中山區,6300400-015,成功里,0.795,90.91
台北市,中山區,6300400-016,永安里,120.445,47.54
台北市,中山區,6300400-017,大佳里,123.62,283.4225
台北市,中山區,6300400-018,新喜里,179.65,36.145
台北市,中山區,6300400-019,新庄里,99.6,25.915
台北市,中山區,6300400-020,新福里,117.5775,66.1725
台北市,中山區,6300400-021,松江里,100.6975,47.74
台北市,中山區,6300400-022,新生里,102.83,50.345
台北市,中山區,6300400-023,中庄里,109.605,27.6175
台北市,中山區,6300400-024,行政里,99.6,21.485
台北市,中山區,6300400-025,行仁里,99.6,21.485
台北市,中山區,6300400-026,行孝里,99.6,21.485
台北市,中山區,6300400-027,下埤里,109.605,27.6175
台北市,中山區,6300400-028,江寧里,99.6,21.485
台北市,中山區,6300400-029,江山里,99.6,21.485
台北市,中山區,6300400-030,中吉里,109.605,31.33
台北市,中山區,6300400-031,中原里,99.6,21.485
台北市,中山區,6300400-032,興亞里,188.46,36.385
台北市,中山區,6300400-033,中央里,109.605,31.33
台北市,中山區,6300400-034,朱馥里,90.68,36.9375
台北市,中山區,6300400-035,龍洲里,109.605,31.33
台北市,中山區,6300400-036,朱園里,114.9575,29.9325
台北市,中山區,6300400-037,埤頭里,125.0325,71.4325
台北市,中山區,6300400-038,朱崙里,112.2075,24.005
台北市,中山區,6300400-039,力行里,98.425,59.3725
台北市,中山區,6300400-040,復華里,97.5475,39.805
台北市,中山區,6300400-041,金泰里,1.095,93.825
台北市,中山區,6300400-042,北安里,69.0525,176.775
台北市,中正區,6300500-001,水源里,100.725,139.005
台北市,中正區,6300500-002,富水里,133.24,281.39
台北市,中正區,6300500-003,文盛里,129.2025,99.9625
台北市,中正區,6300500-004,林興里,112.0725,113.795
台北市,中正區,6300500-005,河堤里,129.2025,94.02
台北市,中正區,6300500-006,頂東里,122.19,101.625
台北市,中正區,6300500-007,網溪里,116.05,85.9475
台北市,中正區,6300500-008,板溪里,129.72,93.69
台北市,中正區,6300500-009,螢圃里,124.43,86.46
台北市,中正區,6300500-010,螢雪里,120.7375,120.3525
台北市,中正區,6300500-011,永功里,115.5475,96.9125
台北市,中正區,6300500-012,永昌里,98.06,163.03
台北市,中正區,6300500-013,龍興里,129.205,96.505
台北市,中正區,6300500-014,忠勤里,169.41,185.1725
台北市,中正區,6300500-015,廈安里,133.0625,92.105
台北市,中正區,6300500-016,愛國里,119.1875,113.5625
台北市,中正區,6300500-017,南門里,95.98,160.94
台北市,中正區,6300500-018,龍光里,166.03,55.8525
台北市,中正區,6300500-019,南福里,143.4275,50.6
台北市,中正區,6300500-020,龍福里,125.935,68.5425
台北市,中正區,6300500-021,新營里,122.5525,80.34
台北市,中正區,6300500-022,建國里,118.565,145.37
台北市,中正區,6300500-023,光復里,120.045,57.105
台北市,中正區,6300500-024,黎明里,105.35,50.175
台北市,中正區,6300500-025,梅花里,96.1075,60.4025
台北市,中正區,6300500-026,幸福里,94.5775,50.82
台北市,中正區,6300500-027,幸市里,94.5775,110.74
台北市,中正區,6300500-028,東門里,116.755,107.32
台北市,中正區,6300500-029,文北里,94.5775,118.22
台北市,中正區,6300500-030,文祥里,130.3,112.4275
台北市,中正區,6300500-031,三愛里,180.3475,85.0625
台北市,大同區,6300600-001,玉泉里,82.725,112.2125
台北市,大同區,6300600-002,建明里,109.3025,26.18
台北市,大同區,6300600-003,建功里,148.1875,37.2775
台北市,大同區,6300600-004,建泰里,114.7275,33.8075
台北市,大同區,6300600-005,永樂里,104.465,24.305
台北市,大同區,6300600-006,朝陽里,108.8575,43.045
台北市,大同區,6300600-007,星明里,94.89,28.6575
台北市,大同區,6300600-008,光能里,108.14,24.535
台北市,大同區,6300600-009,大有里,77.2625,107.4575
台北市,大同區,6300600-010,延平里,96.52,27.19
台北市,大同區,6300600-011,雙連里,96.315,22.1425
台北市,大同區,6300600-012,南芳里,86.3675,119.245
台北市,大同區,6300600-013,民權里,90.895,26.165
台北市,大同區,6300600-014,景星里,99.125,39.78
台北市,大同區,6300600-015,隆和里,102.45,24.9625
台北市,大同區,6300600-016,蓬萊里,108.01,25.515
台北市,大同區,6300600-017,國順里,145.2075,37.1425
台北市,大同區,6300600-018,國慶里,96.2175,22.5575
台北市,大同區,6300600-019,揚雅里,111.4725,30.765
台北市,大同區,6300600-020,斯文里,111.4725,30.765
台北市,大同區,6300600-021,鄰江里,92.2275,41.7925
台北市,大同區,6300600-022,至聖里,93.0025,23.0725
台北市,大同區,6300600-024,老師里,102.5125,27.9325
台北市,大同區,6300600-025,重慶里,95.575,35.34
台北市,大同區,6300600-026,保安里,96.315,24.135
台北市,萬華區,6300700-001,福星里,136.79,74.275
台北市,萬華區,6300700-002,萬壽里,108.7125,95.875
台北市,萬華區,6300700-003,西門里,138.7125,165.035
台北市,萬華區,6300700-004,新起里,136.4,78.5875
台北市,萬華區,6300700-005,菜園里,162.4375,268.6925
台北市,萬華區,6300700-006,青山里,155.1,286.4575
台北市,萬華區,6300700-007,富民里,152.975,189.88
台北市,萬華區,6300700-008,福音里,127.1075,144.3075
台北市,萬華區,6300700-009,仁德里,153.4325,147.755
台北市,萬華區,6300700-010,富福里,177.15,171.0925
台北市,萬華區,6300700-011,頂碩里,429.1125,932.14
台北市,萬華區,6300700-012,雙園里,169.175,135.365
台北市,萬華區,6300700-013,新忠里,149.045,170.6575
台北市,萬華區,6300700-014,新和里,124.165,115.4725
台北市,萬華區,6300700-015,糖廍里,165.3175,175.59
台北市,萬華區,6300700-016,和平里,384.62,484.3825
台北市,萬華區,6300700-017,綠堤里,149.6125,107.905
台北市,萬華區,6300700-018,華江里,165.8225,136.4625
台北市,萬華區,6300700-019,柳鄉里,187.5375,275.505
台北市,萬華區,6300700-020,日善里,134.475,110.145
台北市,萬華區,6300700-021,新安里,159.3875,134.7175
台北市,萬華區,6300700-022,忠德里,134.475,123.0725
台北市,萬華區,6300700-023,孝德里,124.5625,117.275
台北市,萬華區,6300700-024,和德里,138.9575,170.6575
台北市,萬華區,6300700-025,錦德里,138.0,174.3425
台北市,萬華區,6300700-026,全德里,140.935,138.0575
台北市,萬華區,6300700-027,保德里,130.35,108.6525
台北市,萬華區,6300700-028,銘德里,173.755,159.4725
台北市,萬華區,6300700-029,榮德里,131.7675,123.74
台北市,萬華區,6300700-030,壽德里,173.755,151.4275
台北市,萬華區,6300700-031,興德里,164.9575,128.8925
台北市,萬華區,6300700-032,華中里,142.84,159.8975
台北市,萬華區,6300700-033,日祥里,131.7675,126.995
台北市,萬華區,6300700-034,忠貞里,138.9575,176.0375
台北市,萬華區,6300700-035,凌霄里,138.9575,174.3425
台北市,萬華區,6300700-036,騰雲里,124.86,138.68
台北市,文山區,6300800-001,景行里,91.2625,176.035
台北市,文山區,6300800-002,景東里,147.2825,283.54
台北市,文山區,6300800-003,景美里,113.6975,100.105
台北市,文山區,6300800-004,景慶里,212.6175,305.0025
台北市,文山區,6300800-005,景仁里,104.1175,92.575
台北市,文山區,6300800-006,景華里,107.4225,175.85
台北市,文山區,6300800-007,萬有里,77.955,323.5675
台北市,文山區,6300800-008,萬祥里,159.6275,453.255
台北市,文山區,6300800-009,萬隆里,113.1,187.8675
台北市,文山區,6300800-010,萬年里,100.97,231.84
台北市,文山區,6300800-011,萬和里,99.4325,78.6475
台北市,文山區,6300800-012,萬盛里,245.14,362.06
台北市,文山區,6300800-013,興豐里,91.7125,84.5025
台北市,文山區,6300800-014,興光里,128.01,101.82
台北市,文山區,6300800-015,興家里,167.4,368.2325
台北市,文山區,6300800-016,興得里,501.5925,413.7725
台北市,文山區,6300800-017,興業里,119.64,177.0225
台北市,文山區,6300800-018,興安里,143.5575,267.625
台北市,文山區,6300800-019,興福里,127.1675,120.27
台北市,文山區,6300800-020,興旺里,199.9825,383.015
台北市,文山區,6300800-021,興泰里,106.0375,88.3875
台北市,文山區,6300800-022,興昌里,116.255,242.495
台北市,文山區,6300800-023,試院里,182.135,321.11
台北市,文山區,6300800-024,華興里,270.4875,440.7375
台北市,文山區,6300800-025,明義里,122.63,181.4775
台北市,文山區,6300800-026,明興里,100.0325,217.485
台北市,文山區,6300800-027,木柵里,130.17,274.1475
台北市,文山區,6300800-028,木新里,146.925,455.705
台北市,文山區,6300800-029,順興里,164.705,349.4275
台北市,文山區,6300800-030,樟林里,104.0325,195.9525
台北市,文山區,6300800-031,樟新里,114.04,94.965
台北市,文山區,6300800-032,樟腳里,169.25,145.9475
台北市,文山區,6300800-033,萬芳里,78.9275,93.1675
台北市,文山區,6300800-034,博嘉里,361.3825,741.03
台北市,文山區,6300800-035,萬興里,83.1875,206.6675
台北市,文山區,6300800-036,指南里,840.695,1428.3925
台北市,文山區,6300800-037,老泉里,855.52,849.7925
台北市,文山區,6300800-038,忠順里,133.655,100.855
台北市,文山區,6300800-039,萬美里,98.715,83.76
台北市,文山區,6300800-040,政大里,769.245,590.82
台北市,文山區,6300800-041,樟文里,145.395,228.1075
台北市,文山區,6300800-042,興邦里,67.5925,90.115
台北市,文山區,6300800-043,樟樹里,131.575,85.1175
台北市,南港區,6300900-001,南港里,23.45,256.17
台北市,南港區,6300900-002,中南里,99.8725,265.04
台北市,南港區,6300900-003,新富里,39.575,203.5925
台北市,南港區,6300900-004,三重里,44.2125,320.9275
台北市,南港區,6300900-005,東新里,26.8225,208.735
台北市,南港區,6300900-006,新光里,35.2925,360.9575
台北市,南港區,6300900-007,東明里,43.2925,214.0125
台北市,南港區,6300900-008,西新里,30.6025,255.8175
台北市,南港區,6300900-009,玉成里,227.6775,443.9725
台北市,南港區,6300900-010,合成里,170.8175,501.71
台北市,南港區,6300900-011,成福里,117.805,320.375
台北市,南港區,6300900-012,萬福里,71.895,140.16
台北市,南港區,6300900-013,鴻福里,79.485,100.9225
台北市,南港區,6300900-014,百福里,78.8475,465.01
台北市,南港區,6300900-015,聯成里,52.2675,48.31
台北市,南港區,6300900-016,舊莊里,437.2375,1253.9825
台北市,南港區,6300900-017,中研里,34.29,295.445
台北市,南港區,6300900-018,九如里,533.4875,1171.41
台北市,南港區,6300900-019,仁福里,62.7475,282.1
台北市,南港區,6300900-020,重陽里,35.12,260.11
台北市,內湖區,6301000-001,西湖里,13.9975,271.705
台北市,內湖區,6301000-002,西康里,124.18,312.7425
台北市,內湖區,6301000-003,西安里,106.1025,293.535
台北市,內湖區,6301000-005,港墘里,15.035,191.3325
台北市,內湖區,6301000-006,港都里,49.8975,203.4825
台北市,內湖區,6301000-007,港富里,50.8625,223.5325
台北市,內湖區,6301000-008,港華里,180.2225,295.865
台北市,內湖區,6301000-009,內湖里,13.94,200.345
台北市,內湖區,6301000-010,湖濱里,51.9075,201.2575
台北市,內湖區,6301000-011,紫星里,107.705,248.76
台北市,內湖區,6301000-012,大湖里,123.5175,382.5025
台北市,內湖區,6301000-013,金龍里,56.7575,218.4525
台北市,內湖區,6301000-014,金瑞里,105.8775,318.3575
台北市,內湖區,6301000-015,碧山里,175.8975,654.11
台北市,內湖區,6301000-016,紫雲里,14.0175,219.5625
台北市,內湖區,6301000-017,清白里,13.4975,235.02
台北市,內湖區,6301000-018,葫洲里,10.165,227.265
台北市,內湖區,6301000-019,紫陽里,14.5475,230.435
台北市,內湖區,6301000-020,瑞陽里,51.725,220.68
台北市,內湖區,6301000-021,瑞光里,19.2325,236.6975
台北市,內湖區,6301000-022,五分里,125.3825,259.7775
台北市,內湖區,6301000-023,東湖里,24.835,277.7575
台北市,內湖區,6301000-024,樂康里,22.38,269.85
台北市,內湖區,6301000-025,內溝里,78.4975,359.7025
台北市,內湖區,6301000-026,週美里,234.1825,407.55
台北市,內湖區,6301000-027,行善里,147.31,419.185
台北市,內湖區,6301000-028,石潭里,111.1025,390.0175
台北市,內湖區,6301000-029,湖興里,87.2525,251.815
台北市,內湖區,6301000-030,湖元里,12.225,215.155
台北市,內湖區,6301000-031,安湖里,32.405,317.5275
台北市,內湖區,6301000-032,秀湖里,49.2625,205.905
台北市,內湖區,6301000-033,安泰里,104.2925,247.17
台北市,內湖區,6301000-034,金湖里,22.59,224.3225
台北市,內湖區,6301000-035,康寧里,24.835,281.3825
台北市,內湖區,6301000-036,明湖里,32.56,277.7575
台北市,內湖區,6301000-037,蘆洲里,113.365,348.2775
台北市,內湖區,6301000-038,麗山里,52.595,223.1375
台北市,內湖區,6301000-039,寶湖里,16.61,245.045
台北市,內湖區,6301000-040,南湖里,15.875,243.095
台北市,士林區,6301100-001,仁勇里,79.94,205.4575
台北市,士林區,6301100-002,義信里,50.1175,60.7725
台北市,士林區,6301100-003,福林里,392.69,619.5225
台北市,士林區,6301100-004,福德里,83.245,166.26
台北市,士林區,6301100-005,福志里,151.9625,222.7425
台北市,士林區,6301100-006,舊佳里,174.295,209.6375
台北市,士林區,6301100-007,福佳里,195.0825,487.685
台北市,士林區,6301100-008,後港里,402.8875,487.295
台北市,士林區,6301100-009,福中里,290.345,523.5425
台北市,士林區,6301100-010,前港里,122.85,345.64
台北市,士林區,6301100-011,百齡里,115.14,248.6725
台北市,士林區,6301100-012,承德里,25.7675,37.8575
台北市,士林區,6301100-013,福華里,36.47,28.14
台北市,士林區,6301100-014,明勝里,38.3925,37.8175
台北市,士林區,6301100-015,福順里,137.7475,221.135
台北市,士林區,6301100-016,富光里,256.69,355.4025
台北市,士林區,6301100-017,葫蘆里,59.285,156.2875
台北市,士林區,6301100-018,葫東里,196.595,535.015
台北市,士林區,6301100-019,社子里,438.6625,575.335
台北市,士林區,6301100-020,社新里,449.4325,1330.39
台北市,士林區,6301100-021,社園里,215.2325,379.5275
台北市,士林區,6301100-022,永倫里,411.17,811.905
台北市,士林區,6301100-023,福安里,455.9575,1011.1
台北市,士林區,6301100-024,富洲里,17.5975,1131.2625
台北市,士林區,6301100-025,岩山里,122.385,404.8375
台北市,士林區,6301100-026,名山里,130.1975,253.685
台北市,士林區,6301100-027,德行里,229.695,629.3625
台北市,士林區,6301100-028,德華里,96.4225,185.7325
台北市,士林區,6301100-029,聖山里,14.2725,188.76
台北市,士林區,6301100-030,忠誠里,15.135,165.7925
台北市,士林區,6301100-031,芝山里,151.8675,383.795
台北市,士林區,6301100-032,東山里,138.4775,518.18
台北市,士林區,6301100-033,三玉里,80.6225,199.62
台北市,士林區,6301100-034,蘭雅里,132.3025,196.7825
台北市,士林區,6301100-035,蘭興里,138.5375,212.705
台北市,士林區,6301100-036,天福里,37.5825,218.5425
台北市,士林區,6301100-037,天祿里,98.83,208.98
台北市,士林區,6301100-038,天壽里,75.61,154.9375
台北市,士林區,6301100-039,天和里,230.75,400.19
台北市,士林區,6301100-040,天山里,84.04,198.8925
台北市,士林區,6301100-041,天玉里,110.7975,238.095
台北市,士林區,6301100-042,天母里,160.6725,528.45
台北市,士林區,6301100-043,永福里,141.67,472.3575
台北市,士林區,6301100-044,公館里,166.2775,476.79
台北市,士林區,6301100-045,新安里,138.425,603.8375
台北市,士林區,6301100-046,陽明里,141.8325,654.09
台北市,士林區,6301100-047,菁山里,91.5225,545.585
台北市,士林區,6301100-048,平等里,107.7825,646.425
台北市,士林區,6301100-049,溪山里,82.9075,557.46
台北市,士林區,6301100-050,翠山里,136.735,447.2375
台北市,士林區,6301100-051,臨溪里,153.5975,591.2975
台北市,北投區,6301200-001,建民里,408.2,568.0975
台北市,北投區,6301200-002,文林里,46.7125,33.9325
台北市,北投區,6301200-003,石牌里,35.1775,80.57
台北市,北投區,6301200-004,福興里,183.25,237.5425
台北市,北投區,6301200-005,榮光里,19.7675,98.33
台北市,北投區,6301200-006,榮華里,150.53,210.2475
台北市,北投區,6301200-007,裕民里,190.6275,236.495
台北市,北投區,6301200-008,振華里,105.815,181.9625
台北市,北投區,6301200-009,永和里,91.2325,532.39
台北市,北投區,6301200-010,永欣里,129.6825,298.9075
台北市,北投區,6301200-011,永明里,62.6425,762.03
台北市,北投區,6301200-012,東華里,66.5225,776.335
台北市,北投區,6301200-013,吉利里,14.3375,308.495
台北市,北投區,6301200-014,吉慶里,92.9875,193.5975
台北市,北投區,6301200-015,尊賢里,12.865,255.55
台北市,北投區,6301200-016,立賢里,220.235,333.5775
台北市,北投區,6301200-017,立農里,59.77,2260.835
台北市,北投區,6301200-018,八仙里,20.0,937.9475
台北市,北投區,6301200-019,洲美里,296.6825,581.055
台北市,北投區,6301200-020,奇岩里,130.2775,2134.325
台北市,北投區,6301200-021,清江里,68.6675,1536.59
台北市,北投區,6301200-022,中央里,86.4925,984.9875
台北市,北投區,6301200-023,長安里,44.7175,712.3225
台北市,北投區,6301200-024,大同里,41.845,726.5125
台北市,北投區,6301200-025,溫泉里,64.9125,2012.0425
台北市,北投區,6301200-026,林泉里,135.195,2894.8475
台北市,北投區,6301200-027,中心里,91.6375,1938.235
台北市,北投區,6301200-028,中庸里,28.04,608.1825
台北市,北投區,6301200-029,開明里,97.085,2366.7075
台北市,北投區,6301200-030,中和里,40.3375,646.13
台北市,北投區,6301200-031,智仁里,18.085,284.1975
台北市,北投區,6301200-032,秀山里,46.935,1521.2075
台北市,北投區,6301200-033,文化里,12.885,287.7325
台北市,北投區,6301200-034,豐年里,9.2025,1687.09
台北市,北投區,6301200-035,稻香里,20.2325,1176.07
台北市,北投區,6301200-036,桃源里,18.4575,937.9375
台北市,北投區,6301200-037,一德里,14.615,639.73
台北市,北投區,6301200-038,關渡里,11.4725,971.84
台北市,北投區,6301200-039,泉源里,241.645,2233.1675
台北市,北投區,6301200-040,湖山里,122.32,728.445
台北市,北投區,6301200-041,大屯里,127.4125,2025.0475
台北市,北投區,6301200-042,湖田里,165.2525,673.73
高雄市,鹽埕區,6400100-001,藍橋里,64.0625,188.68
高雄市,鹽埕區,6400100-002,慈愛里,85.86,62.2575
高雄市,鹽埕區,6400100-003,博愛里,87.005,38.81
高雄市,鹽埕區,6400100-004,壽星里,85.86,45.9375
高雄市,鹽埕區,6400100-005,中山里,85.86,27.88
高雄市,鹽埕區,6400100-006,教仁里,85.86,27.865
高雄市,鹽埕區,6400100-007,新樂里,80.02,42.6575
高雄市,鹽埕區,6400100-008,中原里,87.005,20.575
高雄市,鹽埕區,6400100-009,光明里,87.005,20.2025
高雄市,鹽埕區,6400100-010,育仁里,85.86,28.6675
高雄市,鹽埕區,6400100-011,河濱里,74.8225,120.8225
高雄市,鹽埕區,6400100-012,沙地里,85.86,159.135
高雄市,鹽埕區,6400100-013,南端里,76.58,153.4075
高雄市,鹽埕區,6400100-014,港都里,74.2325,20.765
高雄市,鹽埕區,6400100-015,江西里,80.0,44.1225
高雄市,鹽埕區,6400100-016,新豐里,85.86,59.0225
高雄市,鹽埕區,6400100-017,府北里,91.795,100.91
高雄市,鹽埕區,6400100-018,陸橋里,85.86,39.815
高雄市,鹽埕區,6400100-019,瀨南里,82.8925,131.4825
高雄市,鹽埕區,6400100-020,新化里,77.485,162.0775
高雄市,鹽埕區,6400100-021,江南里,85.86,28.6675
高雄市,鼓山區,6400200-001,鼓峰里,52.4625,339.075
高雄市,鼓山區,6400200-002,雄峰里,29.6375,165.6625
高雄市,鼓山區,6400200-003,前峰里,41.6025,474.4725
高雄市,鼓山區,6400200-004,光榮里,45.4525,237.7625
高雄市,鼓山區,6400200-005,民族里,24.575,179.5425
高雄市,鼓山區,6400200-006,內惟里,109.34,407.915
高雄市,鼓山區,6400200-007,建國里,56.3625,422.7675
高雄市,鼓山區,6400200-008,忠正里,22.225,264.1525
高雄市,鼓山區,6400200-009,自強里,89.2,1404.16
高雄市,鼓山區,6400200-010,龍井里,64.7975,810.7325
高雄市,鼓山區,6400200-011,正德里,119.8325,1276.8075
高雄市,鼓山區,6400200-012,平和里,51.6975,249.555
高雄市,鼓山區,6400200-013,民強里,24.575,185.71
高雄市,鼓山區,6400200-014,厚生里,27.5225,188.2175
高雄市,鼓山區,6400200-015,龍子里,109.34,421.55
高雄市,鼓山區,6400200-016,龍水里,25.4,224.825
高雄市,鼓山區,6400200-017,明誠里,51.6125,235.4925
