CityName,TownName,VilCode,VilName,NesatAndHaitang,Megi
台北市,信義區,6300200-017,四維里,0.03747153397217251,0.6541285454979151
台北市,信義區,6300200-018,永春里,0.03747153397217251,0.6550115445308717
台北市,信義區,6300200-019,富臺里,0.03747153397217251,0.6541285454979151
台北市,信義區,6300200-020,國業里,0.03747153397217251,0.6541285454979151
台北市,信義區,6300200-021,松隆里,0.31901875729073637,16.923804365422008
台北市,信義區,6300200-022,松友里,0.05803235255547823,2.6469927819475894
台北市,信義區,6300200-023,松光里,0.03747153397217251,0.6519867532563339
台北市,信義區,6300200-024,中坡里,0.06928891553818572,2.4592359842649842
台北市,信義區,6300200-025,中行里,0.2067563914395576,4.556208542886
台北市,信義區,6300200-026,大道里,0.03747153397217251,0.6541285454979151
台北市,信義區,6300200-027,大仁里,0.03747153397217251,0.6541285454979151
台北市,信義區,6300200-028,景新里,0.03747153397217251,1.2179650672535995
台北市,信義區,6300200-029,惠安里,0.0657362215088797,2.9853160877656566
台北市,信義區,6300200-030,三張里,0.03747153397217251,1.2179650672535995
台北市,信義區,6300200-031,三犁里,0.06227113207437429,4.170220288874243
台北市,信義區,6300200-032,六合里,0.2067563914395576,4.907629876003027
台北市,信義區,6300200-033,泰和里,0.16802475298778496,2.1898323839120617
台北市,信義區,6300200-034,景聯里,0.038482083754634244,0.7687566601617792
台北市,信義區,6300200-035,景勤里,0.056745490957999634,2.1165046671481433
台北市,信義區,6300200-036,雙和里,0.056967143896417216,1.4398228793371661
台北市,信義區,6300200-037,嘉興里,0.03747153397217251,0.6550115445308717
台北市,信義區,6300200-038,黎順里,0.0600979979006484,2.764002196960627
台北市,信義區,6300200-039,黎平里,0.048553452194960434,1.9109919467577936
台北市,信義區,6300200-040,黎忠里,0.04681496184674083,1.9111932268367613
台北市,信義區,6300200-041,黎安里,0.1972473378520272,6.049356896375922
台北市,大安區,6300300-001,德安里,0.09167911661326733,0.383942109795949
台北市,大安區,6300300-002,仁慈里,0.09167911661326733,0.383942109795949
台北市,大安區,6300300-003,和安里,0.13618012146603342,0.4187673736178352
台北市,大安區,6300300-004,民炤里,0.09167911661326733,0.3849093398819128
台北市,大安區,6300300-005,仁愛里,0.09167911661326733,0.3816489818115425
台北市,大安區,6300300-006,義村里,0.09167911661326733,0.4260094792521505
台北市,大安區,6300300-007,民輝里,0.09167911661326733,0.383942109795949
台北市,大安區,6300300-008,昌隆里,0.09167911661326733,0.3849093398819128
台北市,大安區,6300300-009,誠安里,0.09167911661326733,0.3849093398819128
台北市,大安區,6300300-010,光武里,0.09167911661326733,0.383942109795949
台北市,大安區,6300300-011,龍坡里,0.09167911661326733,0.4260094792521505
台北市,大安區,6300300-012,龍泉里,0.09167911661326733,0.383942109795949
台北市,大安區,6300300-013,古風里,0.09167911661326733,0.377163166282972
台北市,大安區,6300300-014,古莊里,0.09167911661326733,0.3816489818115425
台北市,大安區,6300300-015,龍安里,0.09167911661326733,0.3849093398819128
台北市,大安區,6300300-016,錦安里,0.09167911661326733,0.383942109795949
台北市,大安區,6300300-017,福住里,0.09167911661326733,0.3849093398819128
台北市,大安區,6300300-018,永康里,0.09167911661326733,0.3816489818115425
台北市,大安區,6300300-019,光明里,0.09167911661326733,0.3849093398819128
台北市,大安區,6300300-020,錦泰里,0.13618012146603342,0.3893682369317921
台北市,大安區,6300300-021,錦華里,0.09167911661326733,0.3849093398819128
台北市,大安區,6300300-022,龍圖里,0.09167911661326733,0.4187673736178352
台北市,大安區,6300300-023,新龍里,0.09167911661326733,0.3849093398819128
台北市,大安區,6300300-026,龍陣里,0.09140027642307014,0.6312266046360531
台北市,大安區,6300300-027,龍雲里,0.09167911661326733,0.383942109795949
台北市,大安區,6300300-028,龍生里,0.13618012146603342,0.396709670391155
台北市,大安區,6300300-029,住安里,0.13748671774329746,0.5015476932910652
台北市,大安區,6300300-030,義安里,0.09167911661326733,0.408737091752549
台北市,大安區,6300300-031,通化里,0.09208675413740486,1.0823511701601256
台北市,大安區,6300300-032,通安里,0.13618012146603342,0.4246861846253416
台北市,大安區,6300300-033,臨江里,0.09167911661326733,0.5718897353467742
台北市,大安區,6300300-034,法治里,0.09167911661326733,0.3849093398819128
台北市,大安區,6300300-035,全安里,0.09167911661326733,0.3849093398819128
台北市,大安區,6300300-036,群賢里,0.09167911661326733,0.377163166282972
台北市,大安區,6300300-037,群英里,0.09167911661326733,0.3816489818115425
台北市,大安區,6300300-038,虎嘯里,0.09167911661326733,0.3758851995901158
台北市,大安區,6300300-039,臥龍里,0.09167911661326733,0.5855741790166731
台北市,大安區,6300300-040,龍淵里,0.13618012146603342,0.4083114095681326
台北市,大安區,6300300-041,龍門里,0.09167911661326733,0.3816489818115425
台北市,大安區,6300300-043,大學里,0.09167911661326733,0.408737091752549
台北市,大安區,6300300-044,芳和里,0.13618012146603342,0.6097192582726294
台北市,大安區,6300300-046,黎元里,0.13618012146603342,0.6343305870700808
台北市,大安區,6300300-047,黎孝里,0.09167911661326733,0.4199914249963712
台北市,大安區,6300300-048,黎和里,0.17811526607881034,2.1227944125771576
台北市,大安區,6300300-049,建安里,0.09167911661326733,0.3816489818115425
台北市,大安區,6300300-050,建倫里,0.09167911661326733,0.3849093398819128
台北市,大安區,6300300-051,敦安里,0.09167911661326733,0.4262011619489119
台北市,大安區,6300300-052,正聲里,0.09167911661326733,0.3849093398819128
台北市,大安區,6300300-053,敦煌里,0.09167911661326733,0.408737091752549
台北市,大安區,6300300-054,華聲里,0.09167911661326733,0.3849093398819128
台北市,大安區,6300300-055,車層里,0.09167911661326733,0.3849093398819128
台北市,大安區,6300300-056,光信里,0.09167911661326733,0.4246861846253416
台北市,大安區,6300300-057,學府里,0.3471185421954628,3.3908336961341927
台北市,中山區,6300400-001,正守里,0.026234087865449895,1.1604700420803096
台北市,中山區,6300400-002,正義里,0.025235456641598875,1.2696638497026713
台北市,中山區,6300400-003,正得里,0.025235456641598875,1.380229316910024
台北市,中山區,6300400-004,民安里,0.029224412366790187,1.4872255681148183
台北市,中山區,6300400-005,康樂里,0.025235456641598875,0.8756904613130345
台北市,中山區,6300400-006,中山里,0.035095768814325856,2.407635240832288
台北市,中山區,6300400-007,聚盛里,0.025235456641598875,1.2195275240189405
台北市,中山區,6300400-008,集英里,0.025235456641598875,0.8602541816724143
台北市,中山區,6300400-009,聚葉里,0.026234087865449895,0.9915128738248815
台北市,中山區,6300400-010,恆安里,0.025235456641598875,0.8589691512215141
台北市,中山區,6300400-011,晴光里,0.025235456641598875,1.0797571991224433
台北市,中山區,6300400-012,圓山里,0.032872826653066456,1.5198845779359758
台北市,中山區,6300400-013,劍潭里,0.23478377336334844,7.602469072281327
台北市,中山區,6300400-014,大直里,0.39631730136331345,12.488480820739621
台北市,中山區,6300400-015,成功里,0.05634663436090226,3.411797761268473
台北市,中山區,6300400-016,永安里,0.025235456641598875,1.4861987159623542
台北市,中山區,6300400-017,大佳里,0.07214213658749324,5.0057453100441185
台北市,中山區,6300400-018,新喜里,0.026234087865449895,0.9915128738248815
台北市,中山區,6300400-019,新庄里,0.025235456641598875,0.8602541816724143
台北市,中山區,6300400-020,新福里,0.025235456641598875,1.1818364179894885
台北市,中山區,6300400-021,松江里,0.025235456641598875,1.6313620149511041
台北市,中山區,6300400-022,新生里,0.025235456641598875,1.0523697406678831
台北市,中山區,6300400-023,中庄里,0.025235456641598875,0.8589691512215141
台北市,中山區,6300400-024,行政里,0.025235456641598875,0.8602541816724143
台北市,中山區,6300400-025,行仁里,0.025235456641598875,0.8602541816724143
台北市,中山區,6300400-026,行孝里,0.025235456641598875,0.8602541816724143
台北市,中山區,6300400-027,下埤里,0.025235456641598875,0.8589691512215141
台北市,中山區,6300400-028,江寧里,0.025235456641598875,0.8602541816724143
台北市,中山區,6300400-029,江山里,0.025235456641598875,0.8602541816724143
台北市,中山區,6300400-030,中吉里,0.025235456641598875,0.8589691512215141
台北市,中山區,6300400-031,中原里,0.025235456641598875,0.8602541816724143
台北市,中山區,6300400-032,興亞里,0.026234087865449895,0.9915128738248815
台北市,中山區,6300400-033,中央里,0.025235456641598875,0.8589691512215141
台北市,中山區,6300400-034,朱馥里,0.025235456641598875,1.6529120812490894
台北市,中山區,6300400-035,龍洲里,0.025235456641598875,0.8589691512215141
台北市,中山區,6300400-036,朱園里,0.025235456641598875,0.8756904613130345
台北市,中山區,6300400-037,埤頭里,0.025235456641598875,1.4465318984365565
台北市,中山區,6300400-038,朱崙里,0.025235456641598875,0.8602541816724143
台北市,中山區,6300400-039,力行里,0.029224412366790187,1.1808970976363735
台北市,中山區,6300400-040,復華里,0.025235456641598875,0.9121393483315585
台北市,中山區,6300400-041,金泰里,0.05634663436090226,1.818983092419031
台北市,中山區,6300400-042,北安里,0.15899619598482428,10.569213396184287
台北市,中正區,6300500-001,水源里,0.3882261788971779,0.8442086207049504
台北市,中正區,6300500-002,富水里,0.04007927588266469,0.7048583260380461
台北市,中正區,6300500-003,文盛里,0.02294708624607722,0.3528074985849352
台北市,中正區,6300500-004,林興里,0.022685801812080353,0.626228698577711
台北市,中正區,6300500-005,河堤里,0.02294708624607722,0.3528074985849352
台北市,中正區,6300500-006,頂東里,0.02294708624607722,0.370864339496185
台北市,中正區,6300500-007,網溪里,0.024695833168658865,0.4117146883715339
台北市,中正區,6300500-008,板溪里,0.031121315553880313,0.48466525871405963
台北市,中正區,6300500-009,螢圃里,0.02294708624607722,0.38980091290333996
台北市,中正區,6300500-010,螢雪里,0.028236560906469643,0.6843646678533939
台北市,中正區,6300500-011,永功里,0.025349775936400754,0.6231526657895612
台北市,中正區,6300500-012,永昌里,0.05634973959443834,0.6325062735438187
台北市,中正區,6300500-013,龍興里,0.02332905894411219,0.4544265044860767
台北市,中正區,6300500-014,忠勤里,0.09419110468711511,0.6609784056776935
台北市,中正區,6300500-015,廈安里,0.07260513646598765,0.48728356597415257
台北市,中正區,6300500-016,愛國里,0.02294708624607722,0.37133523791583034
台北市,中正區,6300500-017,南門里,0.05607992334731904,0.8565673793906659
台北市,中正區,6300500-018,龍光里,0.024695833168658865,0.42874692892055055
台北市,中正區,6300500-019,南福里,0.046481170316815534,0.5189196707419794
台北市,中正區,6300500-020,龍福里,0.02294708624607722,0.3528074985849352
台北市,中正區,6300500-021,新營里,0.13263647556460323,0.5133657910471991
台北市,中正區,6300500-022,建國里,0.02332905894411219,0.4581853733052841
台北市,中正區,6300500-023,光復里,0.02294708624607722,0.41673864539880556
台北市,中正區,6300500-024,黎明里,0.02294708624607722,0.37133523791583034
台北市,中正區,6300500-025,梅花里,0.029980426672407523,0.474756419487107
台北市,中正區,6300500-026,幸福里,0.02294708624607722,0.370864339496185
台北市,中正區,6300500-027,幸市里,0.02294708624607722,0.370864339496185
台北市,中正區,6300500-028,東門里,0.02294708624607722,0.3528074985849352
台北市,中正區,6300500-029,文北里,0.02294708624607722,0.370864339496185
台北市,中正區,6300500-030,文祥里,0.031121315553880313,0.46776349266994144
台北市,中正區,6300500-031,三愛里,0.024695833168658865,0.42874692892055055
台北市,大同區,6300600-001,玉泉里,0.040214351156554695,0.6853748665442048
台北市,大同區,6300600-002,建明里,0.025217557675988544,0.6720229561176394
台北市,大同區,6300600-003,建功里,0.03243803851880411,0.772891499951343
台北市,大同區,6300600-004,建泰里,0.024563699233788316,0.3455694917830672
台北市,大同區,6300600-005,永樂里,0.025217557675988544,0.5892474439182147
台北市,大同區,6300600-006,朝陽里,0.03137211641677862,0.4899639727002001
台北市,大同區,6300600-007,星明里,0.03137211641677862,0.5765375353848763
台北市,大同區,6300600-008,光能里,0.027202472780508247,0.4203104037790588
台北市,大同區,6300600-009,大有里,0.03970313946223203,0.8235617765393815
台北市,大同區,6300600-010,延平里,0.025217557675988544,0.5993768448980614
台北市,大同區,6300600-011,雙連里,0.024563699233788316,0.3650408000329406
台北市,大同區,6300600-012,南芳里,0.03693231324196833,1.0233307337891033
台北市,大同區,6300600-013,民權里,0.025600378177501826,0.6134064533984143
台北市,大同區,6300600-014,景星里,0.029298457652870313,0.5797270005925139
台北市,大同區,6300600-015,隆和里,0.027202472780508247,0.4836995990680746
台北市,大同區,6300600-016,蓬萊里,0.027202472780508247,0.4203104037790588
台北市,大同區,6300600-017,國順里,0.03270181453686671,0.47077279450361686
台北市,大同區,6300600-018,國慶里,0.025217557675988544,0.5942014484419638
台北市,大同區,6300600-019,揚雅里,0.024563699233788316,0.3455694917830672
台北市,大同區,6300600-020,斯文里,0.024563699233788316,0.3455694917830672
台北市,大同區,6300600-021,鄰江里,0.02600105124104246,0.6088069387849686
台北市,大同區,6300600-022,至聖里,0.025600378177501826,0.6363074721405031
台北市,大同區,6300600-024,老師里,0.027202472780508247,0.41698303917967294
台北市,大同區,6300600-025,重慶里,0.024946275581838817,0.46053020882252427
台北市,大同區,6300600-026,保安里,0.024563699233788316,0.3650408000329406
台北市,萬華區,6300700-001,福星里,0.0531620130656254,6.245165522983363
台北市,萬華區,6300700-002,萬壽里,0.04745043968414531,2.7659136895659953
台北市,萬華區,6300700-003,西門里,0.04745043968414531,3.2224877773938703
台北市,萬華區,6300700-004,新起里,0.0531620130656254,3.6872844938026343
台北市,萬華區,6300700-005,菜園里,0.061626720345874686,14.306107326829101
台北市,萬華區,6300700-006,青山里,0.059341748571327235,13.653691515779878
台北市,萬華區,6300700-007,富民里,0.0531620130656254,11.684465236217557
台北市,萬華區,6300700-008,福音里,0.04924107554164259,4.580391793457241
台北市,萬華區,6300700-009,仁德里,0.054461006407442225,7.10568813403094
台北市,萬華區,6300700-010,富福里,0.04745043968414531,4.038129384672088
台北市,萬華區,6300700-011,頂碩里,0.07199695224626734,22.871868045062058
台北市,萬華區,6300700-012,雙園里,0.0531620130656254,9.204906095459435
台北市,萬華區,6300700-013,新忠里,0.04745043968414531,3.2224877773938703
台北市,萬華區,6300700-014,新和里,0.04745043968414531,2.335978127707037
台北市,萬華區,6300700-015,糖廍里,0.04745043968414531,3.2224877773938703
台北市,萬華區,6300700-016,和平里,0.05582047191519446,16.366732563548396
台北市,萬華區,6300700-017,綠堤里,0.04924107554164259,2.5216401291245716
台北市,萬華區,6300700-018,華江里,0.047182896524824214,6.714754462045825
台北市,萬華區,6300700-019,柳鄉里,0.059341748571327235,13.89406960340827
台北市,萬華區,6300700-020,日善里,0.04924107554164259,4.580391793457241
台北市,萬華區,6300700-021,新安里,0.047841562036301744,8.79240863430934
台北市,萬華區,6300700-022,忠德里,0.04924107554164259,4.580391793457241
台北市,萬華區,6300700-023,孝德里,0.04745043968414531,2.7659136895659953
台北市,萬華區,6300700-024,和德里,0.04745043968414531,3.2224877773938703
台北市,萬華區,6300700-025,錦德里,0.04745043968414531,3.2224877773938703
台北市,萬華區,6300700-026,全德里,0.04745043968414531,3.770928553109555
台北市,萬華區,6300700-027,保德里,0.047182896524824214,2.2745433953883483
台北市,萬華區,6300700-028,銘德里,0.04745043968414531,6.723815955688718
台北市,萬華區,6300700-029,榮德里,0.04745043968414531,2.6360022841277613
台北市,萬華區,6300700-030,壽德里,0.04745043968414531,6.723815955688718
台北市,萬華區,6300700-031,興德里,0.04745043968414531,4.038129384672088
台北市,萬華區,6300700-032,華中里,0.04745043968414531,7.746549089732275
台北市,萬華區,6300700-033,日祥里,0.04745043968414531,2.6360022841277613
台北市,萬華區,6300700-034,忠貞里,0.04745043968414531,3.2224877773938703
台北市,萬華區,6300700-035,凌霄里,0.04745043968414531,3.2224877773938703
台北市,萬華區,6300700-036,騰雲里,0.04745043968414531,1.953963646623322
台北市,文山區,6300800-001,景行里,0.0709705421633664,3.4197364590238424
台北市,文山區,6300800-002,景東里,0.6004874819999371,2.797305622563697
台北市,文山區,6300800-003,景美里,0.042906253345390555,2.5855930298544334
台北市,文山區,6300800-004,景慶里,0.07776948093814995,5.892144416192857
台北市,文山區,6300800-005,景仁里,0.05602682841605722,2.518636864188248
台北市,文山區,6300800-006,景華里,0.09591506951964335,2.617007057851486
台北市,文山區,6300800-007,萬有里,0.05258558880699371,3.252276005072755
台北市,文山區,6300800-008,萬祥里,0.0753225457198643,4.315152606755844
台北市,文山區,6300800-009,萬隆里,0.05059403042540822,2.7316595680823466
台北市,文山區,6300800-010,萬年里,0.05139132026046389,2.786775090064914
台北市,文山區,6300800-011,萬和里,0.035769873441027,2.501311070658479
台北市,文山區,6300800-012,萬盛里,0.2268269189118124,7.191320186426731
台北市,文山區,6300800-013,興豐里,0.03617451943877148,2.341703836265166
台北市,文山區,6300800-014,興光里,0.036034500704506645,2.5908132595090807
台北市,文山區,6300800-015,興家里,0.058819917806052224,4.1116400512754785
台北市,文山區,6300800-016,興得里,0.11020520825161717,10.354033225768362
台北市,文山區,6300800-017,興業里,0.06910017106086963,2.794454296912405
台北市,文山區,6300800-018,興安里,0.06856238791182956,2.7001158370349687
台北市,文山區,6300800-019,興福里,0.040646128677177984,2.6509624574660986
台北市,文山區,6300800-020,興旺里,0.11361961065060755,3.8388732076702627
台北市,文山區,6300800-021,興泰里,0.040380323496853165,2.531723002449932
台北市,文山區,6300800-022,興昌里,0.0666093083977406,3.1909362184511885
台北市,文山區,6300800-023,試院里,0.07151919203355983,4.770984877239695
台北市,文山區,6300800-024,華興里,0.12001352607022975,17.585828187123163
台北市,文山區,6300800-025,明義里,0.0470168300053575,2.703307171675901
台北市,文山區,6300800-026,明興里,0.055295281108306504,3.499236193221762
台北市,文山區,6300800-027,木柵里,0.0676656899528798,3.571784107951416
台北市,文山區,6300800-028,木新里,0.057757305703088235,3.713529336696891
台北市,文山區,6300800-029,順興里,0.09705544188425819,3.191970708583007
台北市,文山區,6300800-030,樟林里,0.05059403042540822,2.7512658921378144
台北市,文山區,6300800-031,樟新里,0.03564778551252368,1.586767454102827
台北市,文山區,6300800-032,樟腳里,0.03564778551252368,1.38226246792286
台北市,文山區,6300800-033,萬芳里,0.05748586902255104,1.8888464266805296
台北市,文山區,6300800-034,博嘉里,0.3243725836648037,16.977685543673577
台北市,文山區,6300800-035,萬興里,0.058170541568807854,3.626315458569146
台北市,文山區,6300800-036,指南里,0.5177075402378319,32.052847229096976
台北市,文山區,6300800-037,老泉里,0.4143282082342321,26.037713335385718
台北市,文山區,6300800-038,忠順里,0.036034500704506645,2.4873183283870284
台北市,文山區,6300800-039,萬美里,0.035769873441027,2.2992284901117626
台北市,文山區,6300800-040,政大里,0.33688256713899745,22.525364468310052
台北市,文山區,6300800-041,樟文里,0.04370612799450857,2.6509624574660986
台北市,文山區,6300800-042,興邦里,0.055632650792230454,1.7360115288468463
台北市,文山區,6300800-043,樟樹里,0.036034500704506645,2.487798586719213
台北市,南港區,6300900-001,南港里,0.1518926579852018,9.847853437832898
台北市,南港區,6300900-002,中南里,0.20057081435036084,8.815403267278176
台北市,南港區,6300900-003,新富里,0.08704222066630463,6.588252848585866
台北市,南港區,6300900-004,三重里,0.11784343260557395,10.951308719799583
台北市,南港區,6300900-005,東新里,0.13902109550247466,8.556643200142188
台北市,南港區,6300900-006,新光里,0.27695448537294354,12.436999280401379
台北市,南港區,6300900-007,東明里,0.04843500322904282,4.348129813103404
台北市,南港區,6300900-008,西新里,0.1628152733059911,12.30745771571638
台北市,南港區,6300900-009,玉成里,0.21154377290470006,25.385779796116253
台北市,南港區,6300900-010,合成里,0.12708499836913667,18.147578586495474
台北市,南港區,6300900-011,成福里,0.13612362810280287,10.465865353498451
台北市,南港區,6300900-012,萬福里,0.07666678775715874,5.168269185483668
台北市,南港區,6300900-013,鴻福里,0.04599823689606919,3.6053481998005488
台北市,南港區,6300900-014,百福里,0.1382558677268939,7.607068054117853
台北市,南港區,6300900-015,聯成里,0.03824264995033788,3.805976300617676
台北市,南港區,6300900-016,舊莊里,0.600500778323318,13.65698798396715
台北市,南港區,6300900-017,中研里,0.19993824792491188,12.106702097405783
台北市,南港區,6300900-018,九如里,0.4800087407518001,30.273546137887656
台北市,南港區,6300900-019,仁福里,0.05049794890573622,4.143234941612741
台北市,南港區,6300900-020,重陽里,0.08928265374382094,4.396167638649905
台北市,內湖區,6301000-001,西湖里,0.2131919078218132,4.118210012547482
台北市,內湖區,6301000-002,西康里,0.3820820552562325,16.868049129973077
台北市,內湖區,6301000-003,西安里,0.2579757538805376,12.572235452488409
台北市,內湖區,6301000-005,港墘里,0.13443291146866554,3.82913928577167
台北市,內湖區,6301000-006,港都里,0.1558965494000757,4.372745357003403
台北市,內湖區,6301000-007,港富里,0.1574931747202366,4.139315620149523
台北市,內湖區,6301000-008,港華里,0.17115612996098073,6.117676128146766
台北市,內湖區,6301000-009,內湖里,0.10233924535554895,4.060391728804916
台北市,內湖區,6301000-010,湖濱里,0.16699936747647248,4.067890685909304
台北市,內湖區,6301000-011,紫星里,0.3226319631944603,11.436974490199848
台北市,內湖區,6301000-012,大湖里,0.30976886788217217,34.548834087150134
台北市,內湖區,6301000-013,金龍里,0.17613892590666524,4.599232105467639
台北市,內湖區,6301000-014,金瑞里,0.33350629210325233,16.064846029533562
台北市,內湖區,6301000-015,碧山里,0.49551015112486496,35.18180549170107
台北市,內湖區,6301000-016,紫雲里,0.0694028434133569,4.14095767034374
台北市,內湖區,6301000-017,清白里,0.10609517848842343,4.391270564184606
台北市,內湖區,6301000-018,葫洲里,0.10345520941128794,4.483240578348739
台北市,內湖區,6301000-019,紫陽里,0.07716872141473319,3.8478736437265058
台北市,內湖區,6301000-020,瑞陽里,0.15236469093014104,4.347228582067334
台北市,內湖區,6301000-021,瑞光里,0.1442906364045109,5.306432436883845
台北市,內湖區,6301000-022,五分里,0.2231149916058064,7.1752224092105354
台北市,內湖區,6301000-023,東湖里,0.060463443466419964,4.881623225894921
台北市,內湖區,6301000-024,樂康里,0.060463443466419964,4.571232020470346
台北市,內湖區,6301000-025,內溝里,0.44532961321940956,31.0319317856763
台北市,內湖區,6301000-026,週美里,0.3190820070518854,8.48488735535066
台北市,內湖區,6301000-027,行善里,0.08452474979075797,5.265065689169341
台北市,內湖區,6301000-028,石潭里,0.47867497638774315,25.68363158194309
台北市,內湖區,6301000-029,湖興里,0.18213555870346076,5.554575478080271
台北市,內湖區,6301000-030,湖元里,0.15678152888092978,6.149837596403658
台北市,內湖區,6301000-031,安湖里,0.060463443466419964,5.078960908243018
台北市,內湖區,6301000-032,秀湖里,0.08447019358062824,4.248991795187421
台北市,內湖區,6301000-033,安泰里,0.2206856551771066,11.58569273096572
台北市,內湖區,6301000-034,金湖里,0.10999890935526624,4.1598814982799555
台北市,內湖區,6301000-035,康寧里,0.060463443466419964,4.881623225894921
台北市,內湖區,6301000-036,明湖里,0.060463443466419964,4.881623225894921
台北市,內湖區,6301000-037,蘆洲里,0.40031834746530714,27.850559485495147
台北市,內湖區,6301000-038,麗山里,0.13959558741631306,4.250958901312321
台北市,內湖區,6301000-039,寶湖里,0.14634763969982978,4.189388879302549
台北市,內湖區,6301000-040,南湖里,0.10752239294336463,6.287407738087397
台北市,士林區,6301100-001,仁勇里,0.09671500902004637,4.205364781345424
台北市,士林區,6301100-002,義信里,0.06375670896872121,5.707685024962964
台北市,士林區,6301100-003,福林里,0.7227479132882733,94.08613286763595
台北市,士林區,6301100-004,福德里,0.08577830775355655,4.961470654735616
台北市,士林區,6301100-005,福志里,0.42224544774391015,59.49554603907644
台北市,士林區,6301100-006,舊佳里,0.14668329003760117,32.27755629011674
台北市,士林區,6301100-007,福佳里,0.1325760997787615,22.04819655187877
台北市,士林區,6301100-008,後港里,0.14594347689559406,60.73361504720029
台北市,士林區,6301100-009,福中里,0.1720198158513362,19.667159574491205
台北市,士林區,6301100-010,前港里,0.15933852460629128,9.91344477532395
台北市,士林區,6301100-011,百齡里,0.14063849337604184,9.558078479745976
台北市,士林區,6301100-012,承德里,0.055455557859469984,2.3673719780161337
台北市,士林區,6301100-013,福華里,0.06714514414515249,2.113733315485838
台北市,士林區,6301100-014,明勝里,0.06714514414515249,2.3271979442183675
台北市,士林區,6301100-015,福順里,0.08799201234183696,7.116735359071454
台北市,士林區,6301100-016,富光里,0.11614272037342643,26.14294240550006
台北市,士林區,6301100-017,葫蘆里,0.059707232618377626,3.4423616194160793
台北市,士林區,6301100-018,葫東里,0.08702417390259432,6.154830405909098
